product_url|product_name|product_variety|product_origin|product_family|user_avg_rating|user_rating_count|product_description|product_reviews
https://www.wine.com/product/chateau-la-freynelle-cabernet-sauvignon-2019/1142243|Chateau La Freynelle Cabernet Sauvignon 2019|Cabernet Sauvignon| from Bordeaux, France|Red Wine|4.3|34|This cuvee from Château La Freynelle is a pure Cabernet Sauvignon  the grape variety to which the greatest wines of Bordeaux owe their renown. With a wide aromatic palette  it is characterized by intense fruit characters and lightly oaky notes.|Decanter,90,Balsamic aromas with notes of green bell pepper  candied cherry and fresh fruit. Full-bodied and powerful on the palate  juicy.;Wilfred Wong of Wine.com,90,COMMENTARY: The 2019 Château Freynelle Cabernet Sauvignon shows why Cabs from Bordeaux are so good. TASTING NOTES: This wine shines with aromas and flavors of black fruits and licorice. Pair it with a grilled  well-marbled ribeye. (Tasted: October 20  2022  San Francisco  CA)
https://www.wine.com/product/quinta-do-portal-mural-reserva-2019/777803|Quinta do Portal Mural Reserva 2019|Other Red Blends| from Douro, Portugal|Red Wine|3.7|19|Made with a very carefully winemaking  using gravity and precise techniques. Concentrated ruby color with aromas of ripe black fruit and some floral notes in perfect harmony with some toast from the oak. Expressive on the palate  with fine acidity and a pleasant fruity aftertaste. The final is long and complex and will develop further with more time in bottle.|Wine Enthusiast,92,Still young  this ripe and densely fruity wine is set for some fine aging. With its structured black fruits that are striated with minerality and cut by juicy acidity  it is dense and has a vibrant texture. Drink from 2022. Best Buys
https://www.wine.com/product/donnafugata-sedara-2020/1149246|Donnafugata Sedara 2020|Nero d'Avola| from Sicily, Italy|Red Wine|4.9|25|Sedàra 2020  ruby red in color with purple hues  offers a fruity bouquet with hints of red fruit (cherry and plum) and spices (black pepper) combined with a light balsamic note of mint. On the palate it shows a good structure with soft tannins and a pleasant freshness. A pleasant red  versatile in food matching  perfect for every day.Serve with lasagne  chicken cacciatora  BBQ  seared tuna.|James Suckling,90,This has aromas of cherry stones  dried herbs  bay leaves and porcini mushrooms. Medium-bodied with powdery tannins. Savory. Juicy finish.
https://www.wine.com/product/varvaglione-primitivo-di-manduria-papale-linea-oro-2017/763205|Varvaglione Primitivo di Manduria Papale Linea Oro 2017|Primitivo| from Puglia, Italy|Red Wine|4.1|48|The color is an intense ruby red with rich aromas of black currants  blackberries  cherries  cocoa and licorice. It is lush and round with a long  velvety finish. The grapes for this wine are harvested from the oldest vines on the estate – between 50-90 years old - and aged in a combination of French tonneaux and American barriques for about 12 months. Perfect for grilled and roasted meats  game and charcuterie.|Wine Enthusiast,90,Dense mixed berry tones meet rich black plum and a heady dose of warm  toasted spices in this full-bodied red. Despite all that depth  there’s plenty of fresh acidity and smooth  supportive tannins to lend ample lift. It lingers long on the finish in a spiced berry tone.
https://www.wine.com/product/marietta-cellars-game-trail-cabernet-sauvignon-2019/1102790|Marietta Cellars Game Trail Cabernet Sauvignon 2019|Cabernet Sauvignon| from Yorkville Highlands, Mendocino, California|Red Wine|4.3|11|Red currant and blackberries jump from the glass and are balanced by supporting aromas of pinon pine and anise. This textural adventure moves from chewy to fine grained tannins to finish cleanly with a refreshingly focused fore mouth. The palate mixes the exuberance of blueberry jam with the mineral dustiness of crushed gravel. Evocative and ethereal while also structural and impactful  this is a Cabernet that develops in the glass and will yield years of beautiful expressions.This wine begs for grilled asparagus  roasted mushrooms  and blistered tomatoes with boar collar or a rib roast.|James Suckling,95,Lovely aromas of red- and blackcurrants  black olive and fresh mint. Medium-to full-bodied with fine  tight tannins. Layered with some pretty red and black fruits. Black pepper  nutmeg  coriander  black licorice. An attuned mix of earth and fresh fruit. Great. Grown at 1400 ft elevation. Clone 6.;Robert Parker's Wine Advocate,94,Medium ruby-purple  the 2019 Game Trail Cabernet Sauvignon features scents of blackcurrant and blackcurrant bud  chocolate  star anise  iron and violet. Powerful yet fresh  the full-bodied palate has loads of grainy tannins and bright sparks of acidity highlighting its floral perfume. It has mineral-streaked fruits and a long  layered finish with singular wafts of incense.
https://www.wine.com/product/howard-park-flint-rock-shiraz-2019/1186906|Howard Park Flint Rock Shiraz 2019|Syrah/Shiraz| from Great Southern, Western Australia, Australia|Red Wine|0.0|0|Deep and dense garnet in appearance. Lush plums and black cherry fruit seasoned with pepper  spice  vanilla and mocha greet the nose. On the palate the wine is dense and redolent of blackberry  plum and cherry  laced with liquorice and cocoa. The mouthfeel and texture of the wine is rich  velvety and supple. Try something different by matching Howard Park's Flint Rock Shiraz with a potato and chorizo omelette.|James Suckling,94,Cloves  white pepper  tile  blackberries  blueberries  and rock salt aromas. Full-bodied  granite and salt and a spicy finish with some dark fruits. Drinkable but much better in a year or three.
https://www.wine.com/product/protos-reserva-2015/788302|Protos Reserva 2015|Tempranillo| from Ribera del Duero, Spain|Red Wine|4.7|35|Dark cherry color with garnet rim. Intense nose of black fruit  licorice  light toasted  vanilla  spices  mineral and balsamic notes. Good acidity  with great balance of fruit & oak. Persistent and harmonious finish.|Wine & Spirits,93,A powerful 2015  all about minerality  this wine has a sense of tensile strength to its tannic structure. That resistance to oxygen gives way to a young and graceful tempranillo  revealing roasted tomato scents and red raspberry notes as the darkness of the fruit and tannins begin to yield. Still young  this will benefit from several years in the cellar.;James Suckling,91,Blackberries  cherries  dried herbs  vanilla  graphite and tobacco on the nose. It’s medium-to full-bodied with firm  tight-grained tannins. Structured and balanced. Drink now or hold.;Decanter,90,Exciting nose of blackberry and currant  plus lots of posh oak. Fresh  creamy and very stylish  long chalky finish.
https://www.wine.com/product/chateau-saint-roch-old-vines-red-2019/1159003|Chateau Saint Roch Old Vines Red 2019|Rhone Red Blends| from Maury, Roussillon, South of France, France|Red Wine|0.0|0|A fruit-driven wine  with flavors of blueberries and cherries lifted by subtle hints of black olives  fresh herbs and delicate dark chocolate notes. This richly textured wine with sweet tannins captures the heady aromas of the Mediterranean. Pair with grilled meat or hard cheese. Blend: 65% Grenache  35% Syrah|Jeb Dunnuck,92,Blackcurrants  smoked herbs  licorice  and some bloody meatiness all emerge from the 2019 Cotes Du Roussillon Villages Old Vine. It's medium to full-bodied  plush  and sexy on the palate  with a wonderful sense of seamlessness.
https://www.wine.com/product/vignamaggio-chianti-classico-terre-di-prenzano-2019/1136123|Vignamaggio Chianti Classico Terre di Prenzano 2019|Sangiovese| from Chianti Classico, Chianti, Tuscany, Italy|Red Wine|0.0|0|Intensely red color  fresh and fruity bouquet. On the nose  notes of red fruits typical of the varietal. On the palate  lingering blueberry and prune with slight hints of vanilla. A well-structured wine with pleasant tannins and a balanced finish.|James Suckling,92,This has aromas of dried flowers  orange peel  mulberries  peaches and cherry stones. It’s medium-bodied with tight-grained tannins and a compact  well-framed core of stone and berry fruit. Juicy and long. From organically grown grapes. Try in 2023.;Wine Spectator,90,A rich version marked by cherry and plum flavors  this shows a dense  lively structure and a touch of oak spice. Firms up on the finish  where earth and tobacco notes chime in. Fine length.;Wine Enthusiast,90,Aromas of red-skinned berry  underbrush and white pepper lead the nose. The juicy  bright palate offers raspberry  star anise and cinnamon alongside polished tannins.
https://www.wine.com/product/high-note-andes-red-blend-2020/786594|High Note Andes Red Blend 2020|Other Red Blends| from Uco Valley, Mendoza, Argentina|Red Wine|4.8|8|Intense nose blackberry laced with spice fragrances  hints of blueberry. Barrel aging provides further complexity with delicate chocolate and vanilla flavors.This unctuous and jammy wine is ideal with honey glazed pork  grilled sirloin steak  or with orange sauce and lamb tagine recipes.|James Suckling,90,A medium-bodied  herbal red with aromas of stewed blackcurrant  pine cone and bitter herb. Fine-grained tannins and a fresh  simple finish.
https://www.wine.com/product/piattelli-grand-reserve-trinita-2019/1151263|Piattelli Grand Reserve Trinita 2019|Bordeaux Red Blends| from Mendoza, Argentina|Red Wine|0.0|0|Aromas and flavors of chocolate and raspberry crème. Dark plum flavors create a balanced & soft mouth feel. Full and long finish.Blend: 76% Malbec  11% Merlot  13% Cabernet Sauvignon|Vinous,94,A dark purple in the glass  the attractive  complex nose presents notes of ripe plum with hints of blackcurrant and spice before the aging process comes into play with hints of cedar  coconut and sweet spices. Expansive in the mouth with a tacky flow channeled a little by grippy tannins that inject character while the oak returns at the end. A loquacious  balanced  harmonious wine.;Wine Enthusiast,91,The nose shows cherry  raspberry and vanilla aromas with a hint of peppercorn. Full in weight  this wine offers red and black fruit along with peppery spices on the smooth palate. Oaky flavors are a little intense but are balanced by good acidity. Long finish.
https://www.wine.com/product/shannon-ridge-high-elevation-cabernet-sauvignon-2020/871757|Shannon Ridge High Elevation Cabernet Sauvignon 2020|Cabernet Sauvignon| from Lake County, North Coast, California|Red Wine|4.0|95|This Cabernet Sauvignon offers blackberry and dried cranberry characters with notes of pepper and allspice. The lengthy finish shows hints of cedar along with ripe fruit and toasted oak.|Wine Enthusiast,89,This medium-bodied wine offers nicely fresh and focused black-cherry and blackberry flavors wrapped in light tannins. It's light for a Cabernet  and easy to like.;Wilfred Wong of Wine.com,89,COMMENTARY: The 2020 Shannon Ridge High Elevation Cabernet Sauvignon has excellent energy and bites on the palate. TASTING NOTES: This wine exhibits aromas and flavors of tart red fruits. Enjoy it with an oven-roasted Porchetta. (Tasted: November 16  2022  San Francisco  CA)
